,State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Cultivator_Workers,Agricultural_Workers,Household_Workers,Other_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Radio_Transistor,Households_with_Scooter_Motorcycle_Moped,Households_with_Telephone_Mobile_Phone_Landline_only,Households_with_Telephone_Mobile_Phone_Mobile_only,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Telephone_Mobile_Phone_Both,Condition_of_occupied_census_houses_Dilapidated_Households,Households_with_separate_kitchen_Cooking_inside_house,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Ownership_Owned_Households,Ownership_Rented_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_latrine_facility_Pit_latrine_Households,Type_of_latrine_facility_Other_latrine_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Not_having_bathing_facility_within_the_premises_Total_Households,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_River_Canal_Households,Main_source_of_drinking_water_Other_sources_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Location_of_drinking_water_source_Near_the_premises_Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_1_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_3_or_more_Households,Married_couples_4_Households,Married_couples_5__Households,Married_couples_None_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,Literacy_Percentage
476,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,1507746,943346,564400,506580,271295,235285,1520,826,694,840939,635142,205797,594799,246140,1706245,235886,179248,44453,381352,2310776,216933,3179,2872,883,2056,126,10359,107867,281239,8726,37596,407488,177802,585290,303291,420976,344961,233264,155937,103102,10262,1571793,691359,2263152,1600686,535738,327854,82906,212964,16580,56649,124260,16178,287981,16520,221574,318989,14830,14386,378353,240390,154472,385642,19001,95357,237,6494,8348,5837,5462,170393,250276,32876,246837,48,131,7650,8707,110040,193876,878,119348,44350,9034,23392,32426,30658,159951,56483,72810,159432,58974,106867,273054,72044,25566,33795,6257,1972,31890,429,994,775,1769,181,241,422,179,109,288,116,3025,0.5919266138606398
477,Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,1363044,773082,589962,474537,241498,233039,22915,11464,11451,696747,475413,221334,396438,300309,1509221,145225,212343,118614,220565,1769937,428555,2109,340,564,155,129,4179,40087,149908,2656,26716,352207,99321,451528,344570,410737,320743,256784,209493,150462,15771,1708560,659237,2367797,1402738,467343,323260,12627,228921,7411,58485,47576,9349,216857,3652,82073,232564,6358,30271,297148,160149,87874,313109,5380,86478,728,9210,1981,941,5219,160684,229363,407,273408,64,233,3188,3727,109751,187140,242,42095,3106,4729,12661,17390,17062,94455,31074,46319,129170,79818,23942,177926,76849,29470,44690,10202,5018,21368,402,919,688,1607,158,208,366,189,76,265,54,2693,0.6178892894185228
478,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,2141488,1254520,886968,624149,334198,289951,3390,1828,1562,1090539,898810,191729,890810,199729,2353150,196068,153995,63096,677380,2183255,1185643,10582,24912,1855,18544,236,18662,236071,425624,23717,69473,381520,422303,803823,412280,495861,469403,359944,254337,275076,36096,2302997,990312,3293309,2165117,780475,451827,46270,331961,42392,131511,186553,28088,382571,41567,354359,440962,30303,17236,527894,497784,421643,510035,47594,120307,332,29316,36165,25687,17125,70961,138075,177,311371,62,75,6923,7440,77119,470187,380,248730,32332,10069,30220,40289,46649,241587,91147,103791,206090,80779,21439,386915,102003,28894,37713,6723,2096,42114,563,1494,1364,2858,291,373,664,301,269,570,300,4953,0.6218587102377712
479,Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,1428683,865837,562846,661129,347436,313693,20132,10480,9652,881996,613061,268935,537091,344905,1614974,178132,334372,80246,289246,2292534,195765,2373,1133,341,701,27,4096,43500,145997,4447,24518,465152,77963,543115,361642,421577,340261,232189,177109,140668,17680,1691126,868542,2559668,1590528,552177,346773,7492,309079,10205,110625,63155,11801,218005,5703,136132,237437,7631,17924,346953,131018,102361,381372,6470,59449,1099,19760,2452,1308,9403,259801,282768,62226,274880,1218,968,853,3724,190622,98038,685,44170,7808,9304,26529,35833,28534,146756,50460,67762,139889,68341,102159,235797,80665,29306,44335,9941,5088,30022,489,1024,679,1703,176,245,421,160,52,212,52,2875,0.572166665999191
480,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,2263848,1357435,906413,731406,385244,346162,685,377,308,1417811,1193439,224372,1104968,312843,3354195,368638,338384,88733,622056,2488265,2248392,13157,7555,1260,2426,382,10569,179473,281758,11690,61846,692398,355518,1047916,635957,725118,492338,296210,186311,186489,23372,2545795,2097292,4643087,3168270,988486,525574,89676,399563,19316,133640,148802,23837,465306,18797,283005,504670,15527,39689,700569,532409,496107,737631,39319,191336,527,63685,69264,7396,23892,252330,277898,192,509146,77,162,6848,7297,99762,650922,210,266687,10544,14543,47550,62093,65904,304648,107450,131294,307224,110774,34055,580311,110215,25797,33483,5967,1719,60730,829,1875,1250,3125,357,464,821,253,226,479,198,5452,0.4744017505426439
481,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,2417339,1448528,968811,561250,298587,262663,317,176,141,1291644,1081569,210075,1085491,206153,2851868,336049,323641,45952,586002,2382914,1711453,6495,18601,1516,16345,60,6128,147785,368153,10077,56149,673746,296104,969850,826387,780470,531913,281747,148770,98691,5608,2673586,1431537,4105123,2671757,911621,544283,15851,377807,32866,152598,145278,26827,467994,19878,331760,512592,17771,28573,579578,553728,449383,645420,27173,188262,593,64181,20039,3624,13797,127659,224196,264,465696,134,202,8410,9516,150102,478281,770,203329,21322,11875,36471,48346,51215,263529,96254,116060,261518,107994,53004,457996,123358,33548,44071,8004,2519,55962,769,1699,1114,2813,316,416,732,234,173,407,149,4871,0.5834034027173084
482,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,1061095,654290,406805,333558,176436,157122,1714,892,822,618605,534939,83666,463415,155190,1412402,216476,224192,22782,155155,1449007,489686,3510,84787,360,138,45,3474,47723,83006,2870,18097,371752,89638,461390,294135,281158,240057,117838,77602,66129,9713,1086632,977839,2064471,1320476,449673,256276,4582,242225,7560,70230,55738,8642,192082,3823,106945,205860,5136,32806,330245,169387,162404,349881,7346,83801,201,29040,8160,1262,8189,192083,195327,307,259939,46,163,1858,2186,50892,298535,119,98099,1041,9361,26996,36357,35218,154326,53790,65318,133028,37759,12043,262977,52172,11258,14557,2574,725,31764,401,811,401,1212,151,203,354,64,56,120,37,2125,0.5224477315932441
483,Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,867848,437744,430104,401515,250122,151393,60429,30755,29674,550427,276742,273685,481294,251691,229603,327445,153849,386554,306419,96815,5516,72544,827293,25597,358,72,32,14077,27,392,17984,71612,716,5961,209813,24269,234082,142397,111276,70969,35206,21854,19109,2137,402948,488621,891569,545987,204801,115608,1452,62048,2803,20596,31782,2318,72023,1433,37216,78345,4004,4259,169441,42404,20284,171300,5499,20699,90,348,518,280,458,135642,155582,45188,104251,712,1456,664,3756,95295,21922,924,23928,13099,5456,19446,24902,21840,91586,35231,34515,53867,7691,60829,130262,27706,4659,5519,723,137,14559,299,871,778,1649,151,114,265,134,217,351,265,2829,0.4626559028770015
484,Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,173,3209141,1606085,1603056,1931559,1121381,810178,709252,351054,358198,723,380,343,1066601,704569,362032,553013,513588,2142540,305746,386563,68642,305650,2731351,452394,3920,1451,7795,746,43,11441,46358,140538,5149,34400,711085,41701,752786,427626,558350,456752,332742,238011,197846,20047,2231374,1059636,3291010,2002569,703727,492097,10748,447696,15781,231339,104506,16752,369563,6063,135185,397265,10950,32731,463068,186336,74799,523892,6378,109412,686,13870,2168,1066,7105,347918,453301,69561,341391,394,459,2223,3747,291932,155290,671,113727,4594,14513,33056,47569,36506,184070,62623,84941,199577,103038,87032,305243,119337,42824,63749,14405,6520,45925,602,1281,948,2229,199,286,485,270,24,294,29,3639,0.6018928429757371
485,Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,3405559,1752542,1653017,1965843,1165965,799878,1030367,526735,503632,1756,876,880,1204710,867393,337317,644869,559841,2200849,316891,507882,60774,319163,2975998,413243,3634,2424,722,397,602,8539,65080,247856,5184,34788,705025,73393,778418,540661,538301,477689,270775,182823,153041,15662,2178952,1286726,3465678,2116007,776583,506583,6386,509053,13483,174654,94437,15715,337107,7023,130197,363829,11007,46600,568968,297883,112567,597191,12244,197119,899,23157,2840,1260,8089,316470,496404,52141,430363,216,497,819,2251,341166,172901,719,125452,10160,22027,47037,69064,57790,256164,90533,107841,219117,70008,100286,401983,109774,25849,34820,6641,2330,67776,647,1350,933,2283,224,317,541,237,51,288,53,3812,0.5772453215463306
486,Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,2335819,1223889,1111930,1043666,630408,413258,307936,162844,145092,358,207,151,737261,609693,127568,564266,172995,1598558,214187,230238,54238,238598,1073890,1181337,9201,65316,384,1307,63,4321,62281,131112,3847,25960,396775,143217,539992,278477,374898,171242,85117,51703,43839,3169,1008445,1235413,2243858,1576123,491164,258913,9619,247366,14386,94941,73261,15035,232709,6956,134249,253787,6043,21958,339126,254563,260618,373771,14956,86984,240,38499,26790,2706,16286,138878,128383,167,242661,64,159,2442,2885,40024,341262,220,145801,3358,7548,25173,32721,34149,150333,52141,64043,158241,52146,12155,295265,48438,10137,12988,2163,688,36750,461,965,474,1439,186,239,425,82,92,174,48,2545,0.44680944884856233
487,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,3466382,1834106,1632276,2077108,1220114,856994,764450,407029,357421,980,517,463,1037344,911136,126208,882701,154643,2429038,221567,273050,34032,508695,1966892,1454052,6523,18627,1937,10208,135,8008,149035,404499,9699,38816,605082,284156,889238,474060,600668,431491,256510,163463,154153,10083,2090428,1279517,3369945,2228689,769736,433862,34095,365960,21310,116358,151620,16788,386772,17404,294410,419470,15910,28835,472744,468873,343084,555491,26897,156879,175,70697,15413,2518,11538,120103,239746,276,388400,32,726,6262,8812,131048,408736,1792,190539,9937,10249,33995,44244,51906,253552,93215,108431,220551,70629,49192,425406,92433,21262,27238,4667,1309,43899,612,1375,974,2349,251,332,583,223,138,361,125,4029,0.5992149739988264
488,Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,1715183,869656,845527,954949,567098,387851,369039,187413,181626,1593,823,770,539469,383482,155987,265453,274016,1175714,149604,241825,28884,119156,1300586,404410,1766,447,4393,95,35,3451,17671,79525,2031,19729,324972,27179,352151,341757,290532,205875,129442,86528,63506,8882,1126522,683053,1809575,1108368,352395,250502,3918,201340,6778,48323,37986,7331,184329,2386,49191,195440,3780,25595,231166,123330,38686,253488,2887,86082,1682,7163,1299,679,4483,134710,216703,369,162394,120,283,1649,2341,109340,130175,289,91688,1904,5769,12844,18613,14742,75305,24834,35729,100000,64122,18525,143246,59397,24175,36322,8238,3909,19075,340,684,416,1100,114,163,277,96,18,114,17,1850,0.5567621647369406
489,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,3006538,1606403,1400135,1490930,915142,575788,532673,285280,247393,508,259,249,892214,783313,108901,699503,192711,2114324,344973,275192,31141,240908,2412595,527581,4630,51090,2312,301,84,7945,91958,115163,3889,27533,520289,134714,655003,451571,476064,315873,158430,96308,87355,8885,1594486,1324615,2919101,1961237,652237,368743,24321,333199,9927,122562,73581,12078,268315,5667,135885,288372,7979,58272,496446,243864,198260,497520,14789,136697,329,31002,19590,1564,11909,274337,314750,1670,362204,86,273,4061,4627,115436,368601,207,148086,6034,17460,41129,58589,49628,201954,70340,81986,190971,66687,34164,366501,74807,18274,23682,4195,1213,53211,600,1264,720,1984,233,309,542,146,102,248,69,3441,0.49589594410581206
490,Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,4483992,2375264,2108728,2283733,1397702,886031,1446427,767033,679394,1602,833,769,1422602,1171252,251350,1023642,398960,3061390,571097,473554,70971,306980,3555450,893725,6579,11611,2663,1410,79,12475,74072,102040,3874,34609,827583,111319,938902,714304,656401,482220,221898,136383,127750,8775,2347731,2141696,4489427,2862383,1000987,588318,32304,575384,11679,205606,88916,13992,346907,4775,123246,369436,8537,93364,767387,371343,145037,776437,11939,263427,843,30472,4734,1627,11084,422518,641721,35189,520109,215,535,2617,3967,321069,350723,600,230288,5546,28964,69186,98150,81636,326643,112858,132149,278902,90166,122069,545306,124407,29131,39124,7532,2461,85024,888,1749,861,2610,316,440,756,136,81,217,65,4535,0.5093080005495103
491,Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,1862559,971344,891215,985708,601988,383720,421661,218996,202665,385018,197825,187193,730399,463611,266788,397196,333203,1132160,141007,371261,29417,188714,1738769,103567,3963,1649,1747,487,1907,10470,40467,95582,5149,25220,337048,91040,428088,306218,297226,212565,120822,82614,63846,9357,1092648,745126,1837774,1203938,418914,237866,1841,203774,10279,82293,50700,6555,151246,8208,80712,165535,7734,7672,312438,90701,78826,288821,19116,39905,379,12790,1056,571,5522,236217,242493,57297,210788,1027,3847,1046,7031,158004,71772,1111,47641,6067,10860,28266,39126,27373,136612,48023,61216,116835,34345,97142,217864,61110,15940,21647,4199,1508,26297,323,774,631,1405,130,173,303,178,69,247,59,2337,0.5292224300008751
492,Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,3797117,1914586,1882531,2239902,1300248,939654,851587,431438,420149,696,358,338,1242632,869838,372794,690967,551665,2554485,338890,501634,85785,316323,3119590,650261,4453,1629,9989,426,336,10433,55055,233701,5956,44008,839737,49891,889628,460210,637015,526973,306046,188848,176414,15277,2310783,1118891,3429674,2376875,828222,580164,11856,526011,18382,188306,104307,19566,406409,8061,135697,440274,14299,52533,564210,278962,101900,612902,9494,178828,777,20689,2697,1113,10534,348963,518386,47690,415868,317,476,2001,3368,300237,227335,574,154994,4090,19782,38990,58772,44428,215780,74378,96974,231911,121462,100353,350025,142503,51197,74847,16356,7294,60550,730,1497,1037,2534,240,347,587,274,28,302,37,4190,0.589895439092343
493,Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,3108367,1630087,1478280,1773584,1053063,720521,948588,494487,454101,2926,1558,1368,1124744,851014,273730,761831,362913,1983623,450123,332663,49243,292715,2732016,363453,3574,1204,920,240,31,6929,70484,99466,3476,28719,596317,121039,717356,501457,512965,415378,240024,136688,101934,7173,1915619,1130103,3045722,1893706,706851,453462,54348,417537,10191,178176,79130,14093,283343,5016,134235,306178,8742,39416,544317,362568,141351,548851,14029,242027,452,19032,4389,1824,6813,204923,421063,32612,459680,99,263,904,1654,275402,210791,388,68748,4404,20946,44083,65029,54007,241767,85034,102726,202134,58561,81298,388588,86512,21027,27502,4930,1545,64889,602,1283,852,2135,224,305,529,205,82,287,68,3620,0.5705838467594078
494,Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,3676841,1921857,1754984,2403903,1389116,1014787,486958,256483,230475,28617,14992,13625,1220708,921234,299474,920761,299947,2456133,197952,182146,168764,671846,3107681,546987,7696,3309,1146,1898,298,7826,202055,336056,19214,57583,438935,316129,755064,467782,608174,557052,447926,351391,281652,34841,2748818,906367,3655185,2260457,856070,531549,28765,412569,24216,169964,157861,24120,354568,29831,309911,398076,19388,28680,456434,301753,295357,500257,33976,60437,544,25176,3948,1689,9411,239951,237407,39259,305591,248,245,2712,3706,167334,278202,501,187518,33999,8695,25178,33873,37527,203836,73153,93156,195585,108410,96168,305032,118204,47717,73989,17459,8813,44479,616,1533,1401,2934,304,391,695,299,214,513,302,5059,0.6537957447711228
495,Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,622506,291081,331425,436497,231604,204893,150995,72695,78300,1281,633,648,298211,142460,155751,201078,97133,324295,207617,10274,4312,76008,611250,7752,1895,256,201,31,6,1115,40199,109876,1830,9858,260056,21082,281138,90864,120029,115810,76148,53026,37742,2263,495882,109556,605438,351595,141238,128994,679,2673,3396,35647,6719,3629,86810,2383,70237,98610,8171,2306,131268,77118,76958,123666,12840,6942,37,21124,403,191,2843,62139,59948,940,5856,1502,2135,11918,17502,65744,36378,1947,112049,37,12916,14375,27291,17500,69633,25736,26397,36077,6256,37135,81556,17115,2655,3162,418,89,37424,131,256,178,434,42,58,100,59,9,68,11,742,0.7011932415109252
